name,causality,variability,unit,kind_hint,depth
simulator[1].datacenter[1].computeBlock[4].cabinet[1].dp_inlet.port_b.p,4,4,Pa,signal_like,6
simulator[1].datacenter[1].computeBlock[4].cabinet[1].dp_inlet.state.T,4,4,K,signal_like,6
simulator[1].datacenter[1].computeBlock[4].cabinet[1].dp_inlet.state.p,4,4,Pa,signal_like,6
simulator[1].datacenter[1].computeBlock[4].cabinet[1].dp_outlet.port_a.h_outflow,4,4,J/kg,signal_like,6
simulator[1].datacenter[1].computeBlock[4].cabinet[1].dp_outlet.port_a.m_flow,4,4,kg/s,signal_like,6
simulator[1].datacenter[1].computeBlock[4].cabinet[1].dp_outlet.port_a.p,4,4,Pa,signal_like,6
simulator[1].datacenter[1].computeBlock[4].cabinet[1].dp_outlet.port_b.h_outflow,4,4,J/kg,signal_like,6
simulator[1].datacenter[1].computeBlock[4].cabinet[1].dp_outlet.port_b.m_flow,4,4,kg/s,signal_like,6
simulator[1].datacenter[1].computeBlock[4].cabinet[1].dp_outlet.port_b.p,4,4,Pa,signal_like,6
simulator[1].datacenter[1].computeBlock[4].cabinet[1].dp_outlet.state.T,4,4,K,signal_like,6
simulator[1].datacenter[1].computeBlock[4].cabinet[1].dp_outlet.state.p,4,4,Pa,signal_like,6
simulator[1].datacenter[1].computeBlock[4].cabinet[1].resistor1.port_a.h_outflow,4,4,J/kg,signal_like,6
simulator[1].datacenter[1].computeBlock[4].cabinet[1].resistor1.port_a.m_flow,4,4,kg/s,signal_like,6
simulator[1].datacenter[1].computeBlock[4].cabinet[1].resistor1.port_a.p,4,4,Pa,signal_like,6
simulator[1].datacenter[1].computeBlock[4].cabinet[1].resistor1.port_b.h_outflow,4,4,J/kg,signal_like,6
simulator[1].datacenter[1].computeBlock[4].cabinet[1].resistor1.port_b.m_flow,4,4,kg/s,signal_like,6
simulator[1].datacenter[1].computeBlock[4].cabinet[1].resistor1.port_b.p,4,4,Pa,signal_like,6
simulator[1].datacenter[1].computeBlock[4].cabinet[1].resistor1.state.T,4,4,K,signal_like,6
simulator[1].datacenter[1].computeBlock[4].cabinet[1].resistor1.state.p,4,4,Pa,signal_like,6
simulator[1].datacenter[1].computeBlock[4].cabinet[1].resistor2.port_a.h_outflow,4,4,J/kg,signal_like,6
simulator[1].datacenter[1].computeBlock[4].cabinet[1].resistor2.port_a.m_flow,4,4,kg/s,signal_like,6
simulator[1].datacenter[1].computeBlock[4].cabinet[1].resistor2.port_a.p,4,4,Pa,signal_like,6
simulator[1].datacenter[1].computeBlock[4].cabinet[1].resistor2.port_b.h_outflow,4,4,J/kg,signal_like,6
simulator[1].datacenter[1].computeBlock[4].cabinet[1].resistor2.port_b.m_flow,4,4,kg/s,signal_like,6
simulator[1].datacenter[1].computeBlock[4].cabinet[1].resistor2.port_b.p,4,4,Pa,signal_like,6
simulator[1].datacenter[1].computeBlock[4].cabinet[1].resistor2.state.T,4,4,K,signal_like,6
simulator[1].datacenter[1].computeBlock[4].cabinet[1].resistor2.state.p,4,4,Pa,signal_like,6
simulator[1].datacenter[1].computeBlock[4].cabinet[1].resistor3.port_a.h_outflow,4,4,J/kg,signal_like,6
simulator[1].datacenter[1].computeBlock[4].cabinet[1].resistor3.port_a.m_flow,4,4,kg/s,signal_like,6
simulator[1].datacenter[1].computeBlock[4].cabinet[1].resistor3.port_a.p,4,4,Pa,signal_like,6
simulator[1].datacenter[1].computeBlock[4].cabinet[1].resistor3.port_b.h_outflow,4,4,J/kg,signal_like,6
simulator[1].datacenter[1].computeBlock[4].cabinet[1].resistor3.port_b.m_flow,4,4,kg/s,signal_like,6
simulator[1].datacenter[1].computeBlock[4].cabinet[1].resistor3.port_b.p,4,4,Pa,signal_like,6
simulator[1].datacenter[1].computeBlock[4].cabinet[1].resistor3.state.T,4,4,K,signal_like,6
simulator[1].datacenter[1].computeBlock[4].cabinet[1].resistor3.state.p,4,4,Pa,signal_like,6
simulator[1].datacenter[1].computeBlock[4].cabinet[1].resistor6.port_a.h_outflow,4,4,J/kg,signal_like,6
simulator[1].datacenter[1].computeBlock[4].cabinet[1].resistor6.port_a.m_flow,4,4,kg/s,signal_like,6
simulator[1].datacenter[1].computeBlock[4].cabinet[1].resistor6.port_a.p,4,4,Pa,signal_like,6
simulator[1].datacenter[1].computeBlock[4].cabinet[1].resistor6.port_b.h_outflow,4,4,J/kg,signal_like,6
simulator[1].datacenter[1].computeBlock[4].cabinet[1].resistor6.port_b.m_flow,4,4,kg/s,signal_like,6
simulator[1].datacenter[1].computeBlock[4].cabinet[1].resistor6.port_b.p,4,4,Pa,signal_like,6
simulator[1].datacenter[1].computeBlock[4].cabinet[1].resistor6.state.T,4,4,K,signal_like,6
simulator[1].datacenter[1].computeBlock[4].cabinet[1].resistor6.state.p,4,4,Pa,signal_like,6
simulator[1].datacenter[1].computeBlock[4].cabinet[1].sources.HeatFlowInput1.y,4,4,,,6
simulator[1].datacenter[1].computeBlock[4].cabinet[1].sources.HeatFlowInput2.y,4,4,,,6
simulator[1].datacenter[1].computeBlock[4].cabinet[1].sources.HeatFlowInput3.y,4,4,,,6
simulator[1].datacenter[1].computeBlock[4].cabinet[1].sources.Valve_Stpt_1.y,4,4,,,6
simulator[1].datacenter[1].computeBlock[4].cabinet[1].sources.Valve_Stpt_2.y,4,4,,,6
simulator[1].datacenter[1].computeBlock[4].cabinet[1].sources.Valve_Stpt_3.y,4,4,,,6
simulator[1].datacenter[1].computeBlock[4].cabinet[1].sources.controlBus.Valve_Stpt1,4,4,,,6
simulator[1].datacenter[1].computeBlock[4].cabinet[1].sources.controlBus.Valve_Stpt2,4,4,,,6
simulator[1].datacenter[1].computeBlock[4].cabinet[1].sources.controlBus.Valve_Stpt3,4,4,,,6
simulator[1].datacenter[1].computeBlock[4].cabinet[1].sources.controlBus.blade1_power,4,4,,,6
simulator[1].datacenter[1].computeBlock[4].cabinet[1].sources.controlBus.blade2_power,4,4,,,6
simulator[1].datacenter[1].computeBlock[4].cabinet[1].sources.controlBus.blade3_power,4,4,,,6
simulator[1].datacenter[1].computeBlock[4].cabinet[1].tee.medium.MM,4,0,kg/mol,,6
simulator[1].datacenter[1].computeBlock[4].cabinet[1].tee.medium.R_s,4,0,J/(kg.K),,6
simulator[1].datacenter[1].computeBlock[4].cabinet[1].tee.medium.T,4,4,K,signal_like,6
simulator[1].datacenter[1].computeBlock[4].cabinet[1].tee.medium.T_degC,4,4,degC,,6
simulator[1].datacenter[1].computeBlock[4].cabinet[1].tee.medium.X[1],4,0,kg/kg,,6
simulator[1].datacenter[1].computeBlock[4].cabinet[1].tee.medium.d,4,4,kg/m3,,6
simulator[1].datacenter[1].computeBlock[4].cabinet[1].tee.medium.h,4,4,J/kg,,6
simulator[1].datacenter[1].computeBlock[4].cabinet[1].tee.medium.p,4,4,Pa,signal_like,6
simulator[1].datacenter[1].computeBlock[4].cabinet[1].tee.medium.p_bar,4,4,bar,,6
simulator[1].datacenter[1].computeBlock[4].cabinet[1].tee.medium.preferredMediumStates,4,0,,,6
simulator[1].datacenter[1].computeBlock[4].cabinet[1].tee.medium.standardOrderComponents,4,0,,,6
simulator[1].datacenter[1].computeBlock[4].cabinet[1].tee.medium.u,4,4,J/kg,,6
simulator[1].datacenter[1].computeBlock[4].cabinet[1].tee.port_1.h_outflow,4,4,J/kg,signal_like,6
simulator[1].datacenter[1].computeBlock[4].cabinet[1].tee.port_1.m_flow,4,4,kg/s,signal_like,6
simulator[1].datacenter[1].computeBlock[4].cabinet[1].tee.port_1.p,4,4,Pa,signal_like,6
simulator[1].datacenter[1].computeBlock[4].cabinet[1].tee.port_2.h_outflow,4,4,J/kg,signal_like,6
simulator[1].datacenter[1].computeBlock[4].cabinet[1].tee.port_2.m_flow,4,4,kg/s,signal_like,6
simulator[1].datacenter[1].computeBlock[4].cabinet[1].tee.port_2.p,4,4,Pa,signal_like,6
simulator[1].datacenter[1].computeBlock[4].cabinet[1].tee.port_3.h_outflow,4,4,J/kg,signal_like,6
simulator[1].datacenter[1].computeBlock[4].cabinet[1].tee.port_3.m_flow,4,4,kg/s,signal_like,6
simulator[1].datacenter[1].computeBlock[4].cabinet[1].tee.port_3.p,4,4,Pa,signal_like,6
simulator[1].datacenter[1].computeBlock[4].cabinet[1].tee1.medium.MM,4,0,kg/mol,,6
simulator[1].datacenter[1].computeBlock[4].cabinet[1].tee1.medium.R_s,4,0,J/(kg.K),,6
simulator[1].datacenter[1].computeBlock[4].cabinet[1].tee1.medium.T,4,4,K,signal_like,6
simulator[1].datacenter[1].computeBlock[4].cabinet[1].tee1.medium.T_degC,4,4,degC,,6
simulator[1].datacenter[1].computeBlock[4].cabinet[1].tee1.medium.X[1],4,0,kg/kg,,6
simulator[1].datacenter[1].computeBlock[4].cabinet[1].tee1.medium.d,4,4,kg/m3,,6
simulator[1].datacenter[1].computeBlock[4].cabinet[1].tee1.medium.h,4,4,J/kg,,6
simulator[1].datacenter[1].computeBlock[4].cabinet[1].tee1.medium.p,4,4,Pa,signal_like,6
simulator[1].datacenter[1].computeBlock[4].cabinet[1].tee1.medium.p_bar,4,4,bar,,6
simulator[1].datacenter[1].computeBlock[4].cabinet[1].tee1.medium.preferredMediumStates,4,0,,,6
simulator[1].datacenter[1].computeBlock[4].cabinet[1].tee1.medium.standardOrderComponents,4,0,,,6
simulator[1].datacenter[1].computeBlock[4].cabinet[1].tee1.medium.u,4,4,J/kg,,6
simulator[1].datacenter[1].computeBlock[4].cabinet[1].tee1.port_1.h_outflow,4,4,J/kg,signal_like,6
simulator[1].datacenter[1].computeBlock[4].cabinet[1].tee1.port_1.m_flow,4,4,kg/s,signal_like,6
simulator[1].datacenter[1].computeBlock[4].cabinet[1].tee1.port_1.p,4,4,Pa,signal_like,6
simulator[1].datacenter[1].computeBlock[4].cabinet[1].tee1.port_2.h_outflow,4,4,J/kg,signal_like,6
simulator[1].datacenter[1].computeBlock[4].cabinet[1].tee1.port_2.m_flow,4,4,kg/s,signal_like,6
simulator[1].datacenter[1].computeBlock[4].cabinet[1].tee1.port_2.p,4,4,Pa,signal_like,6
simulator[1].datacenter[1].computeBlock[4].cabinet[1].tee1.port_3.h_outflow,4,4,J/kg,signal_like,6
simulator[1].datacenter[1].computeBlock[4].cabinet[1].tee1.port_3.m_flow,4,4,kg/s,signal_like,6
simulator[1].datacenter[1].computeBlock[4].cabinet[1].tee1.port_3.p,4,4,Pa,signal_like,6
simulator[1].datacenter[1].computeBlock[4].cabinet[1].tee2.medium.MM,4,0,kg/mol,,6
simulator[1].datacenter[1].computeBlock[4].cabinet[1].tee2.medium.R_s,4,0,J/(kg.K),,6
simulator[1].datacenter[1].computeBlock[4].cabinet[1].tee2.medium.T,4,4,K,signal_like,6
simulator[1].datacenter[1].computeBlock[4].cabinet[1].tee2.medium.T_degC,4,4,degC,,6
simulator[1].datacenter[1].computeBlock[4].cabinet[1].tee2.medium.X[1],4,0,kg/kg,,6
simulator[1].datacenter[1].computeBlock[4].cabinet[1].tee2.medium.d,4,4,kg/m3,,6
simulator[1].datacenter[1].computeBlock[4].cabinet[1].tee2.medium.h,4,4,J/kg,,6
simulator[1].datacenter[1].computeBlock[4].cabinet[1].tee2.medium.p,4,4,Pa,signal_like,6
simulator[1].datacenter[1].computeBlock[4].cabinet[1].tee2.medium.p_bar,4,4,bar,,6
simulator[1].datacenter[1].computeBlock[4].cabinet[1].tee2.medium.preferredMediumStates,4,0,,,6
simulator[1].datacenter[1].computeBlock[4].cabinet[1].tee2.medium.standardOrderComponents,4,0,,,6
simulator[1].datacenter[1].computeBlock[4].cabinet[1].tee2.medium.u,4,4,J/kg,,6
simulator[1].datacenter[1].computeBlock[4].cabinet[1].tee2.port_1.h_outflow,4,4,J/kg,signal_like,6
simulator[1].datacenter[1].computeBlock[4].cabinet[1].tee2.port_1.m_flow,4,4,kg/s,signal_like,6
simulator[1].datacenter[1].computeBlock[4].cabinet[1].tee2.port_1.p,4,4,Pa,signal_like,6
simulator[1].datacenter[1].computeBlock[4].cabinet[1].tee2.port_2.h_outflow,4,4,J/kg,signal_like,6
simulator[1].datacenter[1].computeBlock[4].cabinet[1].tee2.port_2.m_flow,4,4,kg/s,signal_like,6
simulator[1].datacenter[1].computeBlock[4].cabinet[1].tee2.port_2.p,4,4,Pa,signal_like,6
simulator[1].datacenter[1].computeBlock[4].cabinet[1].tee2.port_3.h_outflow,4,4,J/kg,signal_like,6
simulator[1].datacenter[1].computeBlock[4].cabinet[1].tee2.port_3.m_flow,4,4,kg/s,signal_like,6
simulator[1].datacenter[1].computeBlock[4].cabinet[1].tee2.port_3.p,4,4,Pa,signal_like,6
simulator[1].datacenter[1].computeBlock[4].cabinet[1].tee3.medium.MM,4,0,kg/mol,,6
simulator[1].datacenter[1].computeBlock[4].cabinet[1].tee3.medium.R_s,4,0,J/(kg.K),,6
simulator[1].datacenter[1].computeBlock[4].cabinet[1].tee3.medium.T,4,4,K,signal_like,6
simulator[1].datacenter[1].computeBlock[4].cabinet[1].tee3.medium.T_degC,4,4,degC,,6
simulator[1].datacenter[1].computeBlock[4].cabinet[1].tee3.medium.X[1],4,0,kg/kg,,6
simulator[1].datacenter[1].computeBlock[4].cabinet[1].tee3.medium.d,4,4,kg/m3,,6
simulator[1].datacenter[1].computeBlock[4].cabinet[1].tee3.medium.h,4,4,J/kg,,6
simulator[1].datacenter[1].computeBlock[4].cabinet[1].tee3.medium.p,4,4,Pa,signal_like,6
simulator[1].datacenter[1].computeBlock[4].cabinet[1].tee3.medium.p_bar,4,4,bar,,6
simulator[1].datacenter[1].computeBlock[4].cabinet[1].tee3.medium.preferredMediumStates,4,0,,,6
simulator[1].datacenter[1].computeBlock[4].cabinet[1].tee3.medium.standardOrderComponents,4,0,,,6
simulator[1].datacenter[1].computeBlock[4].cabinet[1].tee3.medium.u,4,4,J/kg,,6
simulator[1].datacenter[1].computeBlock[4].cabinet[1].tee3.port_1.h_outflow,4,4,J/kg,signal_like,6
simulator[1].datacenter[1].computeBlock[4].cabinet[1].tee3.port_1.m_flow,4,4,kg/s,signal_like,6
simulator[1].datacenter[1].computeBlock[4].cabinet[1].tee3.port_1.p,4,4,Pa,signal_like,6
simulator[1].datacenter[1].computeBlock[4].cabinet[1].tee3.port_2.h_outflow,4,4,J/kg,signal_like,6
simulator[1].datacenter[1].computeBlock[4].cabinet[1].tee3.port_2.m_flow,4,4,kg/s,signal_like,6
simulator[1].datacenter[1].computeBlock[4].cabinet[1].tee3.port_2.p,4,4,Pa,signal_like,6
simulator[1].datacenter[1].computeBlock[4].cabinet[1].tee3.port_3.h_outflow,4,4,J/kg,signal_like,6
simulator[1].datacenter[1].computeBlock[4].cabinet[1].tee3.port_3.m_flow,4,4,kg/s,signal_like,6
simulator[1].datacenter[1].computeBlock[4].cabinet[1].tee3.port_3.p,4,4,Pa,signal_like,6
simulator[1].datacenter[1].computeBlock[4].cabinet[1].valveLinear_1.port_a.h_outflow,4,4,J/kg,signal_like,6
simulator[1].datacenter[1].computeBlock[4].cabinet[1].valveLinear_1.port_a.m_flow,4,4,kg/s,signal_like,6
simulator[1].datacenter[1].computeBlock[4].cabinet[1].valveLinear_1.port_a.p,4,4,Pa,signal_like,6
simulator[1].datacenter[1].computeBlock[4].cabinet[1].valveLinear_1.port_b.h_outflow,4,4,J/kg,signal_like,6
simulator[1].datacenter[1].computeBlock[4].cabinet[1].valveLinear_1.port_b.m_flow,4,4,kg/s,signal_like,6
simulator[1].datacenter[1].computeBlock[4].cabinet[1].valveLinear_1.port_b.p,4,4,Pa,signal_like,6
simulator[1].datacenter[1].computeBlock[4].cabinet[1].valveLinear_2.port_a.h_outflow,4,4,J/kg,signal_like,6
simulator[1].datacenter[1].computeBlock[4].cabinet[1].valveLinear_2.port_a.m_flow,4,4,kg/s,signal_like,6
simulator[1].datacenter[1].computeBlock[4].cabinet[1].valveLinear_2.port_a.p,4,4,Pa,signal_like,6
simulator[1].datacenter[1].computeBlock[4].cabinet[1].valveLinear_2.port_b.h_outflow,4,4,J/kg,signal_like,6
simulator[1].datacenter[1].computeBlock[4].cabinet[1].valveLinear_2.port_b.m_flow,4,4,kg/s,signal_like,6
simulator[1].datacenter[1].computeBlock[4].cabinet[1].valveLinear_2.port_b.p,4,4,Pa,signal_like,6
simulator[1].datacenter[1].computeBlock[4].cabinet[1].valveLinear_3.port_a.h_outflow,4,4,J/kg,signal_like,6
simulator[1].datacenter[1].computeBlock[4].cabinet[1].valveLinear_3.port_a.m_flow,4,4,kg/s,signal_like,6
simulator[1].datacenter[1].computeBlock[4].cabinet[1].valveLinear_3.port_a.p,4,4,Pa,signal_like,6
simulator[1].datacenter[1].computeBlock[4].cabinet[1].valveLinear_3.port_b.h_outflow,4,4,J/kg,signal_like,6
simulator[1].datacenter[1].computeBlock[4].cabinet[1].valveLinear_3.port_b.m_flow,4,4,kg/s,signal_like,6
simulator[1].datacenter[1].computeBlock[4].cabinet[1].valveLinear_3.port_b.p,4,4,Pa,signal_like,6
simulator[1].datacenter[1].computeBlock[4].cdu[1].CDUP.efficiencyChar.N,4,4,rev/min,,6
simulator[1].datacenter[1].computeBlock[4].cdu[1].CDUP.efficiencyChar.N_nominal,4,2,rev/min,,6
simulator[1].datacenter[1].computeBlock[4].cdu[1].CDUP.efficiencyChar.V_flow,4,4,m3/s,,6
simulator[1].datacenter[1].computeBlock[4].cdu[1].CDUP.efficiencyChar.V_flow_nominal,4,2,m3/s,,6
simulator[1].datacenter[1].computeBlock[4].cdu[1].CDUP.efficiencyChar.V_flow_start,4,2,m3/s,,6
simulator[1].datacenter[1].computeBlock[4].cdu[1].CDUP.efficiencyChar.affinityLaw_efficiency,4,0,1,,6
simulator[1].datacenter[1].computeBlock[4].cdu[1].CDUP.efficiencyChar.affinityLaw_flow,4,4,1,,6
simulator[1].datacenter[1].computeBlock[4].cdu[1].CDUP.efficiencyChar.diameter,4,2,m,,6
simulator[1].datacenter[1].computeBlock[4].cdu[1].CDUP.efficiencyChar.diameter_nominal,4,2,m,,6
simulator[1].datacenter[1].computeBlock[4].cdu[1].CDUP.efficiencyChar.eta,4,2,1,,6
simulator[1].datacenter[1].computeBlock[4].cdu[1].CDUP.efficiencyChar.eta_constant,0,2,1,,6
simulator[1].datacenter[1].computeBlock[4].cdu[1].CDUP.flowChar.N,4,4,rev/min,,6
simulator[1].datacenter[1].computeBlock[4].cdu[1].CDUP.flowChar.N_nominal,4,2,rev/min,,6
simulator[1].datacenter[1].computeBlock[4].cdu[1].CDUP.flowChar.V_flow,4,4,m3/s,,6
simulator[1].datacenter[1].computeBlock[4].cdu[1].CDUP.flowChar.V_flow_nominal,4,2,m3/s,,6
simulator[1].datacenter[1].computeBlock[4].cdu[1].CDUP.flowChar.V_flow_start,4,2,m3/s,,6
simulator[1].datacenter[1].computeBlock[4].cdu[1].CDUP.flowChar.affinityLaw_flow,4,4,1,,6
simulator[1].datacenter[1].computeBlock[4].cdu[1].CDUP.flowChar.affinityLaw_head,4,4,1,,6
simulator[1].datacenter[1].computeBlock[4].cdu[1].CDUP.flowChar.checkValve,4,0,,,6
simulator[1].datacenter[1].computeBlock[4].cdu[1].CDUP.flowChar.diameter,4,2,m,,6
simulator[1].datacenter[1].computeBlock[4].cdu[1].CDUP.flowChar.diameter_nominal,4,2,m,,6
simulator[1].datacenter[1].computeBlock[4].cdu[1].CDUP.flowChar.dp,4,4,Pa,signal_like,6
"simulator[1].datacenter[1].computeBlock[4].cdu[1].CDUP.flowChar.flowChar[1,1]",0,1,,,6
"simulator[1].datacenter[1].computeBlock[4].cdu[1].CDUP.flowChar.flowChar[1,2]",0,1,,,6
"simulator[1].datacenter[1].computeBlock[4].cdu[1].CDUP.flowChar.flowChar[2,1]",0,1,,,6
"simulator[1].datacenter[1].computeBlock[4].cdu[1].CDUP.flowChar.flowChar[2,2]",0,1,,,6
"simulator[1].datacenter[1].computeBlock[4].cdu[1].CDUP.flowChar.flowChar[3,1]",0,1,,,6
"simulator[1].datacenter[1].computeBlock[4].cdu[1].CDUP.flowChar.flowChar[3,2]",0,1,,,6
"simulator[1].datacenter[1].computeBlock[4].cdu[1].CDUP.flowChar.flowChar[4,1]",0,1,,,6
"simulator[1].datacenter[1].computeBlock[4].cdu[1].CDUP.flowChar.flowChar[4,2]",0,1,,,6
"simulator[1].datacenter[1].computeBlock[4].cdu[1].CDUP.flowChar.flowChar[5,1]",0,1,,,6
"simulator[1].datacenter[1].computeBlock[4].cdu[1].CDUP.flowChar.flowChar[5,2]",0,1,,,6
"simulator[1].datacenter[1].computeBlock[4].cdu[1].CDUP.flowChar.flowChar[6,1]",0,1,,,6
"simulator[1].datacenter[1].computeBlock[4].cdu[1].CDUP.flowChar.flowChar[6,2]",0,1,,,6
simulator[1].datacenter[1].computeBlock[4].cdu[1].CDUP.flowChar.head,4,4,m,,6
simulator[1].datacenter[1].computeBlock[4].cdu[1].CDUP.flowChar.head_nominal,4,2,m,,6
simulator[1].datacenter[1].computeBlock[4].cdu[1].CDUP.flowChar.head_start,4,2,m,,6
simulator[1].datacenter[1].computeBlock[4].cdu[1].CDUP.port_a.h_outflow,4,4,J/kg,signal_like,6
simulator[1].datacenter[1].computeBlock[4].cdu[1].CDUP.port_a.m_flow,4,4,kg/s,signal_like,6
simulator[1].datacenter[1].computeBlock[4].cdu[1].CDUP.port_a.p,4,4,Pa,signal_like,6
simulator[1].datacenter[1].computeBlock[4].cdu[1].CDUP.port_b.h_outflow,4,4,J/kg,signal_like,6
simulator[1].datacenter[1].computeBlock[4].cdu[1].CDUP.port_b.m_flow,4,4,kg/s,signal_like,6
simulator[1].datacenter[1].computeBlock[4].cdu[1].CDUP.port_b.p,4,4,Pa,signal_like,6
simulator[1].datacenter[1].computeBlock[4].cdu[1].CDUP.powerChar.N,4,4,rev/min,,6
simulator[1].datacenter[1].computeBlock[4].cdu[1].CDUP.powerChar.N_nominal,4,2,rev/min,,6
simulator[1].datacenter[1].computeBlock[4].cdu[1].CDUP.powerChar.V_flow,4,4,m3/s,,6
simulator[1].datacenter[1].computeBlock[4].cdu[1].CDUP.powerChar.V_flow_nominal,4,2,m3/s,,6
simulator[1].datacenter[1].computeBlock[4].cdu[1].CDUP.powerChar.V_flow_start,4,2,m3/s,,6
simulator[1].datacenter[1].computeBlock[4].cdu[1].CDUP.powerChar.W,4,1,W,,6
simulator[1].datacenter[1].computeBlock[4].cdu[1].CDUP.powerChar.W_constant,0,1,W,,6
simulator[1].datacenter[1].computeBlock[4].cdu[1].CDUP.powerChar.W_nominal,4,2,W,,6
simulator[1].datacenter[1].computeBlock[4].cdu[1].CDUP.powerChar.affinityLaw_flow,4,4,1,,6
simulator[1].datacenter[1].computeBlock[4].cdu[1].CDUP.powerChar.affinityLaw_power,4,4,1,,6
simulator[1].datacenter[1].computeBlock[4].cdu[1].CDUP.powerChar.d_nominal,4,2,kg/m3,,6
simulator[1].datacenter[1].computeBlock[4].cdu[1].CDUP.powerChar.diameter,4,2,m,,6
simulator[1].datacenter[1].computeBlock[4].cdu[1].CDUP.powerChar.diameter_nominal,4,2,m,,6
simulator[1].datacenter[1].computeBlock[4].cdu[1].CDUP.state_a.T,4,4,K,signal_like,6
simulator[1].datacenter[1].computeBlock[4].cdu[1].CDUP.state_a.p,4,4,Pa,signal_like,6
simulator[1].datacenter[1].computeBlock[4].cdu[1].CDUP.state_b.T,4,4,K,signal_like,6
simulator[1].datacenter[1].computeBlock[4].cdu[1].CDUP.state_b.p,4,4,Pa,signal_like,6
simulator[1].datacenter[1].computeBlock[4].cdu[1].CabRet_pT.port.h_outflow,4,0,J/kg,,6
simulator[1].datacenter[1].computeBlock[4].cdu[1].CabRet_pT.port.m_flow,4,0,kg/s,signal_like,6
simulator[1].datacenter[1].computeBlock[4].cdu[1].CabRet_pT.port.p,4,4,Pa,signal_like,6
simulator[1].datacenter[1].computeBlock[4].cdu[1].CabSup_pT.port.h_outflow,4,0,J/kg,,6
simulator[1].datacenter[1].computeBlock[4].cdu[1].CabSup_pT.port.m_flow,4,0,kg/s,signal_like,6
simulator[1].datacenter[1].computeBlock[4].cdu[1].CabSup_pT.port.p,4,4,Pa,signal_like,6
simulator[1].datacenter[1].computeBlock[4].cdu[1].FacRet_pT.port.h_outflow,4,0,J/kg,,6
simulator[1].datacenter[1].computeBlock[4].cdu[1].FacRet_pT.port.m_flow,4,0,kg/s,signal_like,6
simulator[1].datacenter[1].computeBlock[4].cdu[1].FacRet_pT.port.p,4,4,Pa,signal_like,6
simulator[1].datacenter[1].computeBlock[4].cdu[1].FacSup_pT.port.h_outflow,4,0,J/kg,,6
simulator[1].datacenter[1].computeBlock[4].cdu[1].FacSup_pT.port.m_flow,4,0,kg/s,signal_like,6
